Temp,Audio,Humidity,CO2,Fire
37.18,0.402,42.58,668.32,0
25.79,0.009,69.22,1216.34,0
14.8,0.257,53.36,571.75,0
79.95,0.687,30.26,1814.13,1
48.15,0.467,15.45,4192.35,1
72.43,0.971,22.95,1318.73,1
10.78,0.291,38.27,654.74,0
21.74,0.214,60.93,856.46,0
14.67,0.071,39.56,588.1,0
15.46,0.067,68.1,836.44,0
19.41,0.018,28.14,1246.27,0
21.76,0.027,41.66,671.12,0
25.41,0.355,28.63,664.01,0
78.72,0.626,15.05,3689.9,1
14.3,0.136,63.35,981.59,0
15.07,0.073,22.89,965.19,0
24.82,0.147,65.02,421.82,0
62.7,0.547,12.46,2577.85,1
66.31,0.907,27.55,2145.4,1
48.54,0.968,23.17,1218.64,1
66.52,0.902,24.13,2232.64,1
86.52,0.89,24.1,4658.36,1
37.85,0.603,8.75,3517.57,1
77.48,0.755,23.18,4982.75,1
18.29,0.061,43.35,560.34,0
88.82,0.795,6.16,4289.95,1
73.08,0.731,31.64,3961.01,1
47.49,0.407,28.15,4123.74,1
38.15,0.523,33.01,4704.36,1
24.56,0.424,46.92,1046.75,0
68.96,0.741,10.67,4184.95,1
24.2,0.487,44.01,443.43,0
37.19,0.236,19.27,621.34,0
39.6,0.862,6.21,4292.54,1
55.39,0.649,23.48,2130.53,1
37.63,0.783,14.29,1272.5,1
15.28,0.181,33.94,942.34,0
28.46,0.32,63.31,729.57,0
76.86,0.814,28.48,3363.86,1
43.01,0.641,11.6,4747.09,1
80.56,0.895,26.2,2757.79,1
48.69,0.706,6.91,4724.02,1
10.05,0.012,67.39,1068.47,0
53.35,0.997,9.14,3284.25,1
83.89,0.871,15.41,2985.5,1
60.42,0.521,6.07,2955.95,1
65.25,0.905,33.91,2320.62,1
15.54,0.26,63.62,804.78,0
42.33,0.655,11.46,4068.61,1
57.41,0.594,10.86,3474.98,1
13.08,0.481,63.82,813.78,0
17.94,0.085,28.43,992.21,0
16.56,0.091,45.67,810.47,0
81.16,0.753,12.99,4861.97,1
42.19,0.242,25.01,940.41,0
85.97,0.796,20.33,1424.72,1
82.1,0.555,18.17,1920.89,1
41.1,0.845,7.25,3966.66,1
31.0,0.399,67.57,1105.87,0
32.45,0.188,39.15,1277.2,0
84.39,0.893,29.45,4757.99,1
27.21,0.177,55.02,426.59,0
23.79,0.213,51.47,1272.68,0
48.92,0.499,18.6,3158.46,1
19.53,0.163,31.83,685.07,0
22.05,0.44,15.75,1140.34,0
75.6,0.807,16.29,4304.15,1
20.27,0.48,45.55,1132.25,0
17.47,0.166,34.21,1077.96,0
14.7,0.109,53.41,888.23,0
35.42,0.247,31.41,995.03,0
39.02,0.842,11.81,3415.51,1
37.73,0.234,33.05,866.06,0
48.27,0.66,31.86,4966.47,1
65.09,0.612,31.95,1766.71,1
18.55,0.093,17.76,762.93,0
43.68,0.51,15.16,4225.04,1
28.4,0.164,57.88,971.0,0
37.71,0.1,57.82,1119.87,0
23.12,0.438,21.19,1051.37,0
80.12,0.44,32.42,3012.62,1
78.07,0.437,7.63,2353.36,1
24.46,0.23,40.64,711.59,0
66.47,0.513,14.78,1730.85,1
35.32,0.749,19.86,4848.36,1
64.48,0.622,12.08,2438.12,1
53.94,0.679,19.35,4585.07,1
36.35,0.36,20.84,718.77,0
37.9,0.486,44.14,995.82,0
15.58,0.35,27.18,1031.5,0
24.15,0.203,62.55,941.29,0
43.25,0.482,28.68,1182.76,0
44.99,0.153,55.12,1282.08,0
79.13,0.681,10.7,3766.14,1
14.65,0.469,56.3,493.24,0
23.71,0.385,59.18,835.04,0
81.26,0.809,17.73,4030.62,1
36.76,0.552,21.12,4682.23,1
68.95,0.584,9.71,3524.94,1
10.42,0.383,18.27,1021.42,0
75.93,0.645,21.29,1576.27,1
74.52,0.605,34.93,3326.68,1
38.44,0.349,21.95,1011.66,0
42.13,0.116,16.66,1282.1,0
48.38,0.991,22.99,3378.51,1
72.7,0.714,5.45,3182.46,1
68.46,0.658,24.72,3874.8,1
50.14,0.989,5.3,4195.94,1
28.56,0.032,22.07,1116.18,0
34.65,0.193,35.52,814.31,0
81.53,0.942,29.99,2455.54,1
46.87,0.606,18.85,3690.05,1
61.17,0.883,26.09,2730.22,1
39.84,0.795,10.41,4959.31,1
10.05,0.105,38.81,760.77,0
56.43,0.556,8.08,2785.69,1
57.61,0.484,26.19,3978.4,1
42.35,0.015,47.14,1101.09,0
51.94,0.411,9.03,2388.89,1
36.92,0.778,10.72,4649.4,1
37.97,0.403,10.76,1236.38,1
42.66,0.239,38.14,871.5,0
73.36,0.646,27.24,2919.18,1
25.36,0.446,47.54,1298.59,0
45.54,0.919,31.4,3075.98,1
18.53,0.161,52.78,684.88,0
32.5,0.421,19.6,742.09,0
60.3,0.824,18.38,1338.51,1
87.65,0.676,24.74,1646.7,1
42.65,0.187,64.66,573.31,0
22.2,0.174,53.29,677.79,0
70.83,0.533,26.62,2093.6,1
23.57,0.082,27.41,697.43,0
33.04,0.286,46.57,937.97,0
89.82,0.999,25.63,1625.8,1
28.73,0.015,33.98,1054.18,0
21.42,0.378,40.2,724.92,0
32.88,0.28,29.21,530.38,0
45.98,0.783,8.7,4373.63,1
38.89,0.498,18.26,2975.43,1
19.0,0.41,62.46,635.87,0
39.58,0.178,68.79,436.45,0
36.62,0.917,32.73,1769.1,1
19.44,0.49,36.09,1049.96,0
22.09,0.467,31.5,1293.63,0
61.24,0.798,9.1,2440.53,1
55.09,0.826,32.13,2214.51,1
20.34,0.072,34.78,486.34,0
49.89,0.602,17.16,3553.89,1
28.06,0.168,27.91,1235.37,0
26.22,0.022,26.93,503.09,0
22.88,0.461,26.54,993.13,0
59.65,0.552,18.29,1931.05,1
85.91,0.792,20.98,1471.11,1
46.43,0.776,22.21,3524.85,1
70.79,0.729,32.88,3258.77,1
27.71,0.428,68.65,819.34,0
78.23,0.797,5.51,3398.23,1
61.8,0.615,7.15,3110.48,1
43.65,0.455,55.69,1233.29,0
45.18,0.659,25.92,2464.38,1
11.07,0.008,59.22,1069.9,0
42.42,0.468,18.62,3611.89,1
28.54,0.478,63.48,845.65,0
41.91,0.04,18.68,1215.8,0
18.47,0.175,44.18,957.31,0
19.78,0.241,66.92,758.16,0
48.12,0.512,29.04,2140.06,1
74.32,0.891,20.59,4175.16,1
80.19,0.56,16.32,2101.27,1
12.68,0.48,43.04,1122.32,0
59.08,0.894,10.89,3710.49,1
18.31,0.313,58.6,620.45,0
18.97,0.489,29.33,1218.05,0
35.58,0.406,38.54,458.09,0
69.19,0.912,5.12,3865.73,1
39.25,0.049,45.86,822.26,0
23.0,0.362,57.58,618.93,0
25.04,0.371,40.84,1180.67,0
43.68,0.383,60.23,1015.21,0
21.02,0.413,59.3,555.14,0
82.39,0.799,17.59,3524.09,1
21.27,0.176,62.54,531.67,0
80.63,0.733,29.19,4676.55,1
60.11,0.897,22.76,2065.84,1
26.02,0.206,16.21,1005.91,0
29.77,0.195,35.72,428.71,0
41.68,0.813,24.55,3892.47,1
26.23,0.265,21.01,740.25,0
69.03,0.826,19.19,2820.9,1
48.36,0.64,23.13,3397.26,1
64.99,0.533,5.44,4261.69,1
50.29,0.885,33.57,2787.31,1
15.94,0.392,26.46,502.72,0
56.63,0.673,25.5,3435.28,1
13.0,0.358,42.26,889.45,0
38.89,0.771,21.71,3348.78,1
61.32,0.956,24.36,2826.58,1
34.62,0.477,47.39,476.74,0
23.22,0.217,62.4,934.57,0
60.15,0.948,7.04,1272.33,1
34.73,0.284,37.77,512.59,0
13.31,0.108,46.33,652.18,0
18.56,0.111,55.52,606.21,0
85.52,0.785,14.28,3776.0,1
81.66,0.728,6.63,4199.09,1
52.42,0.629,15.88,1622.81,1
74.79,0.515,28.5,2504.62,1
38.08,0.759,22.31,4660.7,1
29.59,0.175,20.98,1018.9,0
81.01,0.851,20.41,3231.37,1
15.91,0.262,47.09,686.73,0
76.64,0.857,24.52,3099.24,1
28.5,0.05,69.5,911.29,0
42.79,0.562,6.39,3120.46,1
44.14,0.092,28.49,1136.86,0
37.84,0.123,69.14,507.99,0
86.01,0.889,21.91,4687.06,1
44.76,0.539,34.87,2565.33,1
34.89,0.106,37.8,1204.86,0
36.72,0.128,59.89,813.51,0
37.59,0.155,60.21,1270.68,0
50.32,0.676,29.56,2429.81,1
38.11,0.36,33.65,771.17,0
14.3,0.092,33.87,583.49,0
60.45,0.927,9.82,4000.64,1
25.34,0.272,69.44,851.29,0
20.99,0.338,36.3,958.31,0
25.51,0.013,32.74,935.82,0
13.46,0.013,32.31,1246.41,0
13.31,0.291,24.09,1004.51,0
39.31,0.335,53.93,875.07,0
11.49,0.129,44.71,876.35,0
42.47,0.313,66.43,740.42,0
43.43,0.068,20.54,514.86,0
45.28,0.91,6.36,3721.29,1
16.6,0.133,32.88,846.37,0
51.36,0.539,31.89,1921.48,1
28.23,0.041,62.82,938.04,0
64.38,0.779,22.12,3132.7,1
19.53,0.039,56.69,1041.71,0
15.91,0.053,57.45,727.32,0
20.39,0.219,22.24,421.79,0
53.9,0.804,14.7,3935.06,1
25.89,0.104,54.18,995.67,0
42.95,0.457,8.19,4601.26,1
51.38,0.721,28.04,3541.77,1
20.21,0.284,48.3,1172.67,0
38.33,0.183,45.15,818.03,0
36.68,0.78,5.23,1979.63,1
40.32,0.233,31.14,720.27,0
13.64,0.347,53.5,449.2,0
41.77,0.047,62.47,1067.04,0
49.05,0.595,33.23,3076.76,1
89.27,0.579,11.18,4543.69,1
32.44,0.343,54.0,987.97,0
56.96,0.427,19.75,4556.61,1
62.02,0.914,6.52,2814.64,1
25.22,0.301,36.25,606.23,0
36.16,0.145,42.27,1177.35,0
73.78,0.94,34.08,4930.79,1
56.98,0.513,30.55,1800.35,1
53.55,0.656,21.9,4185.9,1
11.16,0.445,37.45,1152.98,0
14.42,0.366,37.08,819.14,0
54.14,0.463,19.0,3611.89,1
77.09,0.789,30.25,2962.76,1
63.95,0.912,19.69,4484.8,1
13.39,0.058,62.73,983.13,0
44.91,0.063,45.01,837.11,0
35.25,0.003,22.22,1192.06,0
24.39,0.291,47.19,1143.18,0
12.76,0.217,60.12,1186.83,0
43.68,0.306,45.36,551.27,0
37.45,0.83,21.97,3526.14,1
25.81,0.452,63.44,941.94,0
38.18,0.478,32.46,1176.26,0
71.44,0.917,16.56,3729.68,1
57.95,0.841,14.28,1378.46,1
60.2,0.663,26.09,3187.36,1
13.71,0.207,52.03,939.78,0
42.81,0.982,14.91,3676.6,1
35.55,0.847,31.36,2009.91,1
18.38,0.408,31.45,923.67,0
36.06,0.637,7.26,3962.02,1
14.32,0.268,37.72,1223.84,0
15.59,0.209,17.99,456.76,0
38.57,0.302,40.96,606.49,0
21.84,0.137,66.18,701.41,0
34.17,0.471,36.69,1100.01,0
61.71,0.651,9.82,2144.94,1
38.32,0.34,62.89,853.62,0
82.53,0.485,9.14,1347.12,1
86.53,0.429,24.92,3849.81,1
27.02,0.388,31.54,979.49,0
21.89,0.037,53.71,667.45,0
34.69,0.085,33.47,907.94,0
56.26,0.516,6.86,4842.76,1
84.14,0.968,19.49,4387.68,1
53.53,0.954,27.91,3921.35,1
27.43,0.152,43.85,445.2,0
51.54,0.824,22.54,3531.58,1
43.99,0.099,20.75,1296.11,0
18.63,0.388,15.3,763.19,0
79.71,0.91,33.6,4020.64,1
39.92,0.943,9.38,1859.25,1
35.36,0.583,34.88,3648.16,1
32.44,0.09,22.77,1117.26,0
40.69,0.322,32.34,1095.44,0
42.6,0.436,66.34,825.47,0
66.15,0.751,12.49,3150.73,1
86.4,0.704,19.36,4504.27,1
30.27,0.065,61.46,1277.65,0
46.49,0.894,31.02,1941.1,1
59.33,0.523,6.3,2607.26,1
36.89,0.893,31.83,2425.16,1
47.02,0.68,23.94,2286.57,1
35.73,0.286,17.04,829.38,0
38.0,0.138,59.43,1239.29,0
81.75,0.699,32.91,3659.17,1
46.54,0.989,5.02,2369.81,1
36.93,0.198,43.9,710.21,0
23.08,0.198,32.24,957.68,0
62.61,0.707,27.11,3687.69,1
19.21,0.366,15.93,1119.34,0
62.85,0.702,15.39,4885.19,1
69.92,0.918,18.58,3307.16,1
39.34,0.461,22.73,714.22,0
46.8,0.762,18.04,4913.25,1
61.95,0.512,11.88,1388.64,1
69.86,0.91,28.84,2693.84,1
69.46,0.859,27.75,4637.57,1
16.1,0.126,31.6,560.37,0
50.78,0.724,27.15,3757.48,1
63.38,0.467,24.96,1306.56,1
28.21,0.272,32.86,776.97,0
32.15,0.339,26.24,588.14,0
89.0,0.534,22.74,2336.58,1
86.0,0.765,31.98,4577.69,1
29.88,0.49,24.23,959.85,0
29.44,0.225,68.81,1061.9,0
34.01,0.03,42.97,1046.49,0
20.17,0.328,56.47,1213.57,0
55.01,0.549,33.01,2101.64,1
41.57,0.29,55.58,1274.94,0
10.5,0.178,54.97,1048.95,0
22.71,0.402,56.3,849.22,0
36.85,0.009,34.8,420.89,0
41.35,0.469,58.34,1258.49,0
60.61,0.619,25.27,4383.98,1
41.99,0.201,48.02,563.25,0
27.14,0.208,18.87,861.92,0
47.27,0.459,13.46,3635.87,1
53.87,0.574,14.28,2389.07,1
70.35,0.601,32.93,3923.92,1
87.42,0.744,14.93,1706.39,1
27.06,0.393,23.71,698.01,0
12.74,0.003,61.69,459.67,0
15.93,0.412,46.36,629.46,0
36.35,0.474,22.56,4394.85,1
57.2,0.911,31.14,4670.94,1
80.99,0.535,8.12,1780.32,1
74.83,0.731,27.96,2276.6,1
47.09,0.718,19.68,3109.48,1
32.81,0.228,68.2,1159.92,0
20.17,0.433,29.64,644.6,0
83.33,0.514,20.8,1973.18,1
85.94,0.594,23.43,3871.43,1
63.33,0.914,28.79,1440.67,1
14.66,0.063,43.82,561.29,0
29.33,0.333,27.45,998.08,0
84.06,0.978,29.52,1384.56,1
39.92,0.231,50.15,859.86,0
30.46,0.228,53.88,840.0,0
20.47,0.269,45.77,1290.26,0
44.53,0.3,55.7,451.92,0
26.76,0.348,41.04,424.34,0
56.48,0.812,16.2,1761.53,1
12.0,0.201,39.74,612.84,0
14.18,0.32,30.68,1204.77,0
83.94,0.485,9.31,1759.24,1
30.76,0.146,57.9,1169.48,0
89.07,0.787,15.84,3202.29,1
76.31,0.833,6.98,2997.48,1
68.29,0.65,11.85,1669.44,1
51.5,0.773,29.71,4767.35,1
39.05,0.489,22.17,632.98,0
13.21,0.324,56.74,973.71,0
60.71,0.611,27.42,1781.66,1
36.77,0.324,56.51,1070.46,0
36.01,0.474,20.43,546.95,0
18.91,0.464,25.57,1265.18,0
71.27,0.853,9.71,2866.04,1
42.86,0.21,39.02,1294.96,0
19.02,0.009,55.66,1136.9,0
11.69,0.131,50.28,1288.72,0
37.04,0.754,24.55,4694.93,1
15.39,0.367,64.82,1176.59,0
43.68,0.36,52.44,515.24,0
44.33,0.05,47.49,468.41,0
86.03,0.749,28.61,4258.56,1
36.91,0.388,53.26,667.9,0
29.43,0.453,60.81,893.16,0
55.1,0.62,26.33,3371.57,1
37.56,0.006,38.06,844.13,0
41.94,0.847,5.77,1720.83,1
19.13,0.076,60.27,1057.61,0
38.75,0.167,37.64,875.41,0
89.77,0.956,15.8,3860.43,1
46.08,0.69,14.98,4480.24,1
48.72,0.513,15.44,3292.92,1
27.16,0.218,16.66,672.14,0
37.95,0.98,13.73,3603.15,1
18.31,0.302,55.3,1245.58,0
73.63,0.711,20.77,4412.25,1
24.95,0.466,41.11,501.75,0
71.57,0.542,20.14,4579.36,1
71.71,0.719,28.07,1322.05,1
50.59,0.899,20.98,4315.72,1
23.34,0.311,41.65,880.93,0
19.68,0.39,47.56,1224.1,0
80.06,0.787,31.13,2569.61,1
18.46,0.103,55.09,939.47,0
41.09,0.4,22.96,553.57,0
34.36,0.267,63.67,1004.96,0
84.87,0.652,25.29,4347.15,1
14.73,0.03,21.0,475.53,0
23.76,0.135,57.22,620.61,0
60.03,0.518,13.16,1907.85,1
74.87,0.619,28.54,4660.64,1
14.25,0.031,17.5,610.62,0
62.18,0.834,16.02,2479.74,1
16.71,0.33,27.87,1263.6,0
29.1,0.264,66.66,945.51,0
17.99,0.253,61.37,672.34,0
87.87,0.791,33.78,1656.51,1
56.84,0.717,13.59,4308.72,1
80.1,0.79,20.01,2958.58,1
23.08,0.261,39.33,449.93,0
23.48,0.349,22.29,481.52,0
57.44,0.406,14.45,2817.01,1
60.29,0.59,8.53,2910.27,1
12.62,0.27,37.16,901.94,0
13.83,0.206,24.52,1173.87,0
44.87,0.051,31.33,432.78,0
29.02,0.22,58.69,1069.21,0
85.23,0.818,17.48,2584.8,1
10.9,0.047,17.73,876.76,0
53.48,0.653,20.97,2172.91,1
69.5,0.666,24.96,2383.3,1
39.28,0.952,22.58,3719.27,1
44.98,0.009,57.68,691.92,0
68.27,0.541,13.68,3149.08,1
86.43,0.966,19.02,1871.81,1
66.35,0.474,11.83,4772.77,1
36.64,0.487,28.41,711.7,0
10.13,0.446,57.9,428.05,0
74.02,0.55,13.43,3816.97,1
58.42,0.873,14.03,2325.86,1
24.43,0.053,49.29,519.44,0
89.47,0.429,8.41,1429.38,1
21.18,0.42,36.64,905.89,0
26.46,0.016,30.44,1059.76,0
22.13,0.446,57.75,978.34,0
52.31,0.567,31.86,3761.12,1
59.25,0.604,10.55,3610.09,1
40.24,0.083,50.86,1064.95,0
75.91,0.594,26.89,4455.64,1
36.36,0.019,42.85,728.54,0
70.56,0.656,30.83,4067.11,1
14.81,0.228,20.73,795.44,0
54.92,0.945,11.45,2372.64,1
47.31,0.537,24.22,3025.3,1
40.55,0.067,26.7,856.91,0
82.04,0.813,17.36,2514.18,1
30.21,0.189,18.67,1196.06,0
57.35,0.594,23.4,2552.42,1
65.0,0.757,13.49,1543.54,1
34.82,0.461,21.35,476.13,0
44.01,0.75,15.81,4288.33,1
68.38,0.812,14.18,1354.09,1
13.58,0.43,22.02,606.92,0
60.38,0.718,10.8,2670.42,1
21.26,0.165,50.15,648.13,0
81.53,0.832,7.46,4004.8,1
44.15,0.461,55.11,1246.99,0
30.08,0.402,50.39,1000.99,0
22.64,0.159,43.58,493.46,0
25.56,0.003,52.91,815.79,0
12.03,0.263,37.15,1100.97,0
37.22,0.185,24.21,654.52,0
52.84,0.63,10.64,4736.33,1
71.44,0.586,24.38,4075.83,1
47.67,0.865,31.96,4251.53,1
12.89,0.315,39.31,833.06,0
77.6,0.928,13.7,4525.86,1
37.92,0.221,66.1,463.14,0
20.56,0.436,42.08,1020.66,0
66.09,0.892,8.42,3251.65,1
41.31,0.347,53.37,985.87,0
14.64,0.22,38.81,630.68,0
70.95,0.402,13.61,4423.37,1
44.45,0.472,67.04,503.26,0
83.94,0.584,7.58,1984.76,1
87.77,0.888,23.42,2269.26,1
72.74,0.842,6.54,2173.6,1
65.07,0.947,22.14,4246.25,1
40.36,0.18,56.42,596.61,0
26.71,0.459,64.39,670.24,0
43.73,0.988,16.94,4849.27,1
85.91,0.62,23.08,2135.82,1
31.33,0.368,32.99,677.92,0
34.5,0.412,20.66,1070.76,0
67.82,0.454,5.69,1842.31,1
63.49,0.422,34.51,1609.67,1
43.56,0.172,37.53,530.9,0
39.05,0.479,29.73,1252.68,0
21.53,0.49,45.32,669.1,0
85.81,0.532,33.27,2104.03,1
58.54,0.932,15.54,3337.03,1
14.6,0.381,61.14,1215.99,0
33.11,0.322,22.71,1209.96,0
71.36,0.702,33.9,1495.81,1
44.22,0.562,28.36,1980.98,1
20.91,0.001,28.7,1202.57,0
65.34,0.559,34.02,3576.86,1
89.43,0.892,31.14,1808.28,1
20.98,0.248,21.61,591.9,0
37.71,0.027,33.63,1167.99,0
23.6,0.495,23.7,749.56,0
11.51,0.24,15.38,553.7,0
44.93,0.225,63.64,487.28,0
83.33,0.594,29.63,1211.36,1
57.13,0.559,9.28,4111.23,1
34.63,0.129,28.54,1060.89,0
34.33,0.394,36.43,1126.6,0
82.58,0.734,5.07,1303.85,1
28.46,0.278,64.99,690.49,0
18.09,0.065,35.78,1014.0,0
46.71,0.768,6.2,1969.56,1
20.37,0.285,39.3,937.49,0
68.65,0.936,8.32,4369.47,1
56.12,0.556,14.24,2047.03,1
81.86,0.671,30.05,4865.79,1
52.36,0.607,32.0,4828.65,1
80.89,0.793,9.91,4566.39,1
28.44,0.234,43.34,1110.29,0
11.89,0.178,22.03,451.37,0
50.71,0.848,5.75,3255.46,1
87.97,0.421,7.72,3500.58,1
21.92,0.216,36.34,636.51,0
77.31,0.423,32.78,3876.25,1
41.86,0.994,27.86,4078.7,1
25.24,0.26,31.45,502.85,0
24.58,0.09,48.7,1042.85,0
83.11,0.951,9.21,1225.72,1
10.32,0.092,23.75,490.54,0
25.33,0.2,62.04,775.76,0
56.17,0.814,31.24,4121.96,1
21.08,0.303,37.82,1024.72,0
59.79,0.877,16.63,2650.27,1
39.48,0.59,6.31,2936.48,1
89.21,0.643,14.14,2684.1,1
32.82,0.074,27.24,421.01,0
44.31,0.911,13.9,3971.88,1
44.46,0.526,28.95,4914.61,1
30.92,0.017,46.33,916.23,0
79.7,0.732,23.75,2793.99,1
55.17,0.592,21.07,1672.55,1
70.98,0.688,19.92,1754.74,1
31.09,0.108,28.13,538.59,0
46.29,0.533,23.89,2720.0,1
31.0,0.405,64.22,554.81,0
15.51,0.277,38.97,944.4,0
69.13,0.631,16.34,3765.6,1
14.89,0.378,21.3,837.28,0
25.39,0.063,19.27,1180.16,0
58.85,0.716,32.75,1563.44,1
23.97,0.452,45.83,1283.56,0
44.05,0.005,50.34,1072.75,0
76.0,0.834,11.65,3798.09,1
64.53,0.838,14.62,1453.78,1
37.91,0.478,21.65,892.98,0
49.09,0.826,11.12,2195.43,1
39.01,0.464,19.01,1713.99,1
39.57,0.85,22.85,3905.89,1
17.07,0.067,43.58,495.4,0
61.54,0.987,12.88,3639.54,1
70.86,0.663,18.45,3377.34,1
13.19,0.043,47.51,996.52,0
59.78,0.414,16.39,2708.77,1
18.21,0.357,49.98,1114.01,0
86.56,0.999,26.15,1761.64,1
75.91,0.642,30.55,3996.26,1
50.38,0.406,21.89,2926.66,1
57.49,0.478,5.08,2513.8,1
50.78,0.775,10.67,2620.75,1
16.52,0.112,67.64,902.28,0
36.52,0.394,32.32,486.23,0
37.53,0.479,28.18,796.04,0
40.95,0.247,15.86,852.87,0
19.18,0.212,27.13,1272.78,0
22.86,0.273,39.2,1016.36,0
63.65,0.602,24.2,4721.37,1
44.19,0.226,28.88,609.77,0
29.46,0.324,67.46,1199.29,0
49.03,0.786,11.59,4629.29,1
24.12,0.368,27.79,672.62,0
18.3,0.434,33.85,1152.84,0
84.15,0.735,16.22,4135.1,1
43.16,0.294,34.13,1266.0,0
27.98,0.074,48.92,963.4,0
56.19,0.574,19.49,1232.51,1
62.08,0.778,32.4,3277.48,1
26.87,0.04,15.35,815.37,0
67.99,0.766,18.25,3900.9,1
19.35,0.327,15.81,1246.43,0
39.98,0.539,11.74,2402.15,1
55.32,0.969,12.22,2093.34,1
74.93,0.737,25.75,3354.57,1
42.82,0.02,67.72,960.94,0
25.43,0.261,37.28,651.88,0
84.83,0.757,6.4,4183.91,1
13.55,0.438,20.34,1096.6,0
73.69,0.776,21.35,2128.21,1
44.71,0.795,11.48,3319.92,1
68.21,0.449,16.4,3279.57,1
37.7,0.883,33.68,3407.9,1
76.56,0.748,16.77,2661.87,1
25.15,0.002,57.62,1204.84,0
36.0,0.104,45.55,720.22,0
56.58,0.469,12.96,2316.51,1
33.01,0.35,44.22,855.98,0
59.84,0.973,9.38,3783.35,1
12.49,0.343,25.25,534.95,0
83.14,0.781,22.99,1708.86,1
23.24,0.423,36.2,1029.2,0
49.75,0.611,32.31,3076.5,1
65.54,0.445,11.36,3507.8,1
88.37,0.947,9.15,3739.69,1
25.53,0.11,29.54,483.06,0
79.57,0.824,22.16,2326.29,1
40.55,0.186,60.34,621.29,0
32.12,0.428,57.57,1094.51,0
54.1,0.881,11.76,2727.51,1
12.16,0.148,32.65,1266.83,0
41.66,0.229,60.87,835.41,0
10.81,0.119,15.56,1189.53,0
56.05,0.431,10.79,4200.64,1
33.5,0.096,36.22,1223.47,0
73.82,0.605,6.9,1401.35,1
65.28,0.693,12.22,4543.47,1
55.51,0.897,16.44,3165.58,1
26.66,0.488,66.23,940.0,0
42.78,0.137,30.0,1114.83,0
35.18,0.108,59.07,526.85,0
45.3,0.492,11.32,2702.02,1
38.36,0.812,20.68,1966.77,1
84.33,0.802,21.12,1793.49,1
41.5,0.984,18.76,2733.43,1
46.42,0.857,34.58,1292.6,1
36.2,0.271,18.57,1141.03,0
71.62,0.89,17.71,3105.56,1
46.62,0.51,7.86,1770.72,1
38.31,0.601,10.09,1937.04,1
20.87,0.005,36.3,655.99,0
33.37,0.264,31.1,1258.55,0
47.39,0.567,8.48,2665.42,1
27.99,0.349,41.09,1004.38,0
57.7,0.849,12.97,1824.71,1
60.14,0.501,26.07,4412.48,1
27.05,0.147,48.06,1116.24,0
36.68,0.013,23.83,426.31,0
65.73,0.737,28.04,2095.6,1
45.82,0.886,16.61,1836.92,1
14.05,0.403,61.07,485.91,0
56.57,0.589,8.49,1254.97,1
11.25,0.12,63.49,641.34,0
16.46,0.462,19.22,824.25,0
58.5,0.644,19.32,1261.49,1
43.47,0.666,33.56,2273.87,1
38.85,0.033,42.89,1250.81,0
59.13,0.423,26.35,3284.51,1
40.71,0.104,38.4,657.37,0
31.63,0.103,17.95,742.19,0
27.57,0.278,69.23,447.62,0
36.74,0.496,17.23,2975.03,1
11.53,0.403,18.22,518.32,0
48.0,0.484,17.57,3813.89,1
38.58,0.251,40.56,563.94,0
20.27,0.082,44.69,489.58,0
45.8,0.442,23.95,2189.36,1
74.85,0.804,22.82,3406.95,1
65.43,0.599,33.64,1879.66,1
54.19,0.467,9.97,1664.52,1
35.68,0.222,40.7,1291.61,0
13.09,0.036,51.72,1108.92,0
12.9,0.358,63.11,1099.27,0
14.33,0.454,18.41,1258.68,0
23.07,0.058,52.8,473.48,0
35.16,0.636,15.75,2744.16,1
64.26,0.812,10.31,2949.33,1
12.82,0.161,16.04,713.28,0
32.58,0.167,69.31,1178.68,0
37.39,0.725,28.22,4670.4,1
53.32,0.949,8.86,1525.42,1
23.04,0.306,23.7,1153.21,0
23.78,0.416,63.99,537.52,0
76.03,0.962,12.48,1766.42,1
42.66,0.4,23.32,660.38,0
30.04,0.295,53.08,825.45,0
87.36,0.718,6.55,2356.12,1
29.83,0.037,22.36,807.76,0
10.1,0.07,27.01,678.96,0
21.91,0.287,29.78,1134.02,0
42.28,0.059,63.61,905.45,0
44.16,0.665,21.33,1703.49,1
72.04,0.863,15.5,2036.64,1
71.01,0.772,21.14,4694.37,1
80.08,0.528,6.01,3279.39,1
35.3,0.79,26.58,3581.92,1
71.19,0.934,5.22,1604.0,1
73.85,0.878,17.67,1694.53,1
23.96,0.194,45.34,977.7,0
23.07,0.027,66.64,1141.55,0
36.5,0.773,27.65,1657.47,1
10.89,0.138,24.57,583.68,0
41.09,0.296,48.34,785.13,0
17.06,0.003,63.58,766.75,0
75.21,0.444,5.93,3582.9,1
78.32,0.998,20.27,3040.83,1
53.76,0.445,31.87,2778.51,1
86.96,0.513,20.51,2486.2,1
27.1,0.398,22.79,563.36,0
26.53,0.302,58.19,672.43,0
61.11,0.444,30.29,3155.07,1
10.51,0.071,56.36,623.0,0
79.81,0.946,24.97,3161.64,1
80.91,0.541,23.07,3339.95,1
12.62,0.078,41.05,435.62,0
22.95,0.066,60.47,1243.87,0
36.98,0.277,18.11,1093.04,0
40.58,0.947,20.0,1468.14,1
10.13,0.075,45.21,960.8,0
20.57,0.139,36.6,899.43,0
29.2,0.352,18.5,679.75,0
18.93,0.061,36.17,747.61,0
47.87,0.746,32.53,1391.85,1
